# Untuned case (Up to date)
# 704 data points written for 54 variables.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=12 seconds
146.5399662322,431.0400636426,-5.7065842036,-0.0410777431,5.7065896548,0.1080090325,-194.0975515717,0.029291762,194.097553782,179.9913533462,1.7965418798,0.0998927931,-43.5299997113,-172.6354076246,9.8034078898,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167977305,526327.9490868197,0,16.5651896358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006587735,NaN,NaN,NaN,NaN,1.7886549808,11.9132265633,957.5535699825,338.5183152974,0.5,0.097541483
147.0399662322,428.1909435744,-5.6898960696,0.0333762682,5.6899138441,0.1762875471,-195.0174599066,0.0293455544,195.0174621145,179.9913783289,1.8830914662,0.1730991739,-43.5299997106,-172.6354190354,9.8034166544,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.016859604,524911.8790247564,0,16.6932919691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006578219,NaN,NaN,NaN,NaN,1.8973132819,11.9317395863,957.8876111134,338.5295341893,0.5,0.097601954
147.5399662322,425.3431987138,-5.7010833726,-0.022374606,5.7010880813,0.0965441466,-195.9472661821,0.0293992483,195.9472683876,179.99140354,1.8361336418,0.0939156497,-43.5299997099,-172.6354305689,9.8034254219,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168078877,526064.9520863671,0,16.5968466888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006613454,NaN,NaN,NaN,NaN,1.8288071216,11.9502588668,958.221765151,338.5407568733,0.5,0.097645845
148.0399662322,422.4949882503,-5.6917584815,0.0186497821,5.6917610003,0.0649354293,-196.8731079568,0.0294534383,196.87311016,179.991428196,1.8672334632,0.0621996432,-43.5299997091,-172.6354420532,9.8034341852,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168399547,525326.2254306263,0,16.6660653307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006596115,NaN,NaN,NaN,NaN,1.8725871132,11.9687692084,958.5557578999,338.5519741403,0.5,0.097691468
148.5399662322,419.6477495702,-5.6971962388,-0.0108755146,5.6971962876,0.0172439531,-197.8050519407,0.0295074793,197.8050541416,179.991452928,1.8605424788,0.0133819693,-43.5299997084,-172.6354536132,9.80344295,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168115242,525949.9095528661,0,16.6156497398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006605676,NaN,NaN,NaN,NaN,1.8598050738,11.9872825764,958.8898052562,338.5631932413,0.5,0.097735109
149.0399662322,416.8016178434,-5.6873306686,0.0197311405,5.6874334447,0.4235563752,-198.7882102464,0.0295617875,198.7882124445,179.9914795468,2.0720907501,0.4230965434,-43.5299997076,-172.6354658085,9.8034517118,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168426598,525170.3768909213,0,16.6830825931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006606899,NaN,NaN,NaN,NaN,2.1062820075,12.0057896278,959.2237386385,338.5744085144,0.5,0.097778488
149.5399662322,413.9557794418,-5.6960229379,-0.0173845386,5.6960601066,0.2497792883,-199.8554023169,0.0296187026,199.8554045116,179.9915087277,2.1966775378,0.2491735754,-43.5299997069,-172.6354790462,9.8034604702,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168027897,526088.8041507194,0,16.6099919718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006730163,NaN,NaN,NaN,NaN,2.2172545931,12.024289484,959.5575421938,338.5856194273,0.5,0.097821918
150.0399662322,411.1093516194,-5.6896883516,0.0126691726,5.689693856,0.1036953861,-200.9408762672,0.0296802109,200.9408784592,179.9915370589,2.1452182706,0.1029185365,-43.529999706,-172.6354925106,9.8034692278,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168233482,525622.4881880943,0,16.6564763433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006821788,NaN,NaN,NaN,NaN,2.1373049434,12.0427874336,959.891311347,338.5968291848,0.5,0.097865078
150.5399662322,408.2642421511,-5.6907495218,-0.0021223404,5.6908019065,0.3076141233,-201.9750345504,0.0297432476,201.9750367404,179.9915625089,1.9914148699,0.3076068018,-43.5299997052,-172.6355053385,9.8034779871,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168114109,525846.5403766118,0,16.638654079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006780916,NaN,NaN,NaN,NaN,1.9669975799,12.0612892145,960.2251496293,338.608041264,0.5,0.097907826
151.0399662322,405.4195314341,-5.6880933462,0.0053123511,5.6881567185,0.3392666841,-202.9283388471,0.0298039138,202.9283410358,179.9915850173,1.8218023247,0.3392250903,-43.5299997044,-172.6355171635,9.8034867424,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168157593,525723.6615114727,0,16.6530701928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006681399,NaN,NaN,NaN,NaN,1.7949522649,12.079782426,960.5588332908,338.6192481502,0.5,0.097952308
151.5399662322,402.5752314255,-5.6891066882,-0.0020266839,5.6891626554,0.3097548912,-203.8779585402,0.0298601829,203.8779607268,179.9916083992,1.9766764541,0.309748261,-43.5299997036,-172.6355289428,9.8034954965,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168057659,525938.1513333413,0,16.6390826357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006575083,NaN,NaN,NaN,NaN,2.001911319,12.0982730457,960.8924701854,338.6304534657,0.5,0.097999284
152.0399662322,399.7305984763,-5.6894251083,-0.0006368403,5.6894253899,0.0265806029,-204.8629751445,0.0299156667,204.8629773288,179.9916332298,1.9633899696,0.0265729728,-43.5299997028,-172.6355411611,9.8035042493,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167998429,526083.9131722039,0,16.6331512652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006670533,NaN,NaN,NaN,NaN,1.9616035784,12.1167609957,961.2260589109,338.6416571634,0.5,0.098042033
152.5375785509,396.9058226912,-5.6638942488,0.0513067273,5.6644344577,0.9782281936,-205.9609289445,0.0299724194,205.9609311253,179.9916620442,2.4494983782,0.9768817833,-43.529999702,-172.6355547803,9.8035130032,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168826124,523893.9996300007,0,16.8033043643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000666248,NaN,NaN,NaN,NaN,2.5277265725,12.1352511099,961.5596866847,338.6528621726,0.4976123187,0.098085373
152.9184685478,394.7429515826,-5.6930388632,-0.076517143,5.6934072613,0.3322278505,-206.8704669169,0.0300194632,206.870469095,179.9916856739,2.3263580696,0.3232962596,-43.5299997013,-172.6355660624,9.803521696,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167334308,526694.3062662488,0,16.5133647692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006973326,NaN,NaN,NaN,NaN,2.261591349,12.1536121525,961.8909855459,338.6639889644,0.3808899968,0.098129233
153.4184685478,391.8990029984,-5.6827554736,0.0205667791,5.6827560651,0.0348852718,-208.0371681778,0.0300865171,208.0371703534,179.9917138343,2.3404469817,0.0281778244,-43.5299997004,-172.6355805344,9.8035283518,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168099363,525801.1628522404,0,16.6691207546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006909864,NaN,NaN,NaN,NaN,2.3430362945,12.1676708147,962.1446540809,338.6725085137,0.5,0.098172553
153.9184685478,389.0567495176,-5.6862584497,-0.0070059521,5.6863143518,0.3192345776,-209.1674969553,0.030154342,209.1674991288,179.9917400335,2.1808681362,0.3191576917,-43.5299996995,-172.6355945552,9.8035371036,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167878143,526251.6687396033,0,16.6310624135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006910518,NaN,NaN,NaN,NaN,2.1556543979,12.1861564805,962.4782015902,338.6837108272,0.5,0.098215261
154.4184685478,386.215805897,-5.6775160326,0.0174848341,5.6776745344,0.5416917729,-210.1902548325,0.0302204201,210.190257005,179.9917622132,1.9101633814,0.5414095099,-43.5299996986,-172.6356072417,9.8035458502,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0168141695,525573.0638399071,0,16.6891226087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006801847,NaN,NaN,NaN,NaN,1.8677393057,12.2046311281,962.8115502922,338.6949064637,0.5,0.09825816
154.9184685478,383.3740578229,-5.6894762639,-0.0239204624,5.6894854017,0.1330676073,-211.1289740265,0.0302808764,211.128976198,179.9917824334,1.8447134021,0.1308999602,-43.5299996978,-172.6356188858,9.8035545928,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167638552,526787.5255144184,0,16.5951555624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000661805,NaN,NaN,NaN,NaN,1.834517031,12.2230972617,963.1447453696,338.7060969406,0.5,0.098300738
155.4184685478,380.5323503878,-5.6773534766,0.0242455745,5.6774092471,0.3153505273,-212.0906328621,0.0303363419,212.0906350317,179.9918047095,2.001921947,0.3144170911,-43.529999697,-172.6356308144,9.8035633379,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.016805751,525790.2929730131,0,16.6840018593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006589995,NaN,NaN,NaN,NaN,2.0270863816,12.2415686242,963.4780347959,338.7172905862,0.5,0.098343928
155.9184685478,377.6913421628,-5.6866794232,-0.0186518931,5.6866921139,0.1552094608,-213.0723332513,0.0303922537,213.0723354188,179.9918274333,1.924879616,0.1540846638,-43.5299996962,-172.6356429916,9.8035720828,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167628415,526771.0469979721,0,16.6046780789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006675349,NaN,NaN,NaN,NaN,1.91286615,12.2600397225,963.8113194559,338.7284840718,0.5,0.098386356
156.4184685478,374.8499460855,-5.6789048861,0.0155490741,5.6789106711,0.099221172,-214.0470224627,0.0304492427,214.0470246284,179.9918493934,1.9738772361,0.097995241,-43.5299996954,-172.6356550818,9.8035808256,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167886036,526171.0664262228,0,16.6615362177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006635903,NaN,NaN,NaN,NaN,1.9819822745,12.2785062759,964.1445221103,338.7396748032,0.5,0.098428884
156.9184685478,372.009365927,-5.683415748,-0.0090217239,5.6834158582,0.0131609963,-215.0351588655,0.0305060113,215.0351610294,179.9918717214,1.9786683818,0.0095822921,-43.5299996946,-172.6356673389,9.8035895696,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.016764261,526709.4006290605,0,16.6190197217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006659037,NaN,NaN,NaN,NaN,1.9797813346,12.2969753504,964.4777702532,338.7508670624,0.5,0.098471462
157.4184685478,369.1688208622,-5.6787645112,0.0093024737,5.6787646367,0.0215188561,-216.0220675228,0.0305634266,216.0220696849,179.9918936275,1.9689662539,0.019404256,-43.5299996938,-172.6356795807,9.8035983111,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167770448,526399.0972437399,0,16.6501476723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006666358,NaN,NaN,NaN,NaN,1.9677776802,12.3154391215,964.8109227026,338.7620561076,0.5,0.098514281
157.9184685478,366.3290534688,-5.6803050621,-0.0030811018,5.6803159891,0.1358890003,-217.0235324063,0.0306208535,217.0235345665,179.9919158736,2.0368932866,0.1358540658,-43.529999693,-172.6356920031,9.8036070525,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.016764355,526663.6491013066,0,16.6307331083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006655807,NaN,NaN,NaN,NaN,2.0480344061,12.3339026644,965.144071036,338.7732450146,0.5,0.098564453
158.4184685478,363.4902591365,-5.6748722671,0.0108655899,5.6749441474,0.3671312507,-217.9961077446,0.0306789956,217.9961099034,179.991936659,1.8534080738,0.3669704269,-43.5299996922,-172.6357040671,9.8036157916,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167784026,526286.155306169,0,16.6643878424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006700605,NaN,NaN,NaN,NaN,1.8248456051,12.3523611525,965.4771281617,338.7844308584,0.5,0.098607252
158.9184685478,360.6513957434,-5.6805813054,-0.0114180765,5.6805872359,0.1081637403,-218.9093668561,0.030735789,218.9093690138,179.9919554334,1.7996283793,0.1075593894,-43.5299996915,-172.6357153953,9.8036245276,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167511343,526930.1032445778,0,16.6160167323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006581096,NaN,NaN,NaN,NaN,1.7914207323,12.3708133156,965.8100711635,338.7956128693,0.5,0.098650742
159.4184685478,357.8135433362,-5.6708283234,0.0195059641,5.6709264656,0.4221240657,-219.8618901877,0.0307893999,219.8618923436,179.9919763145,2.010464953,0.4216731486,-43.5299996907,-172.6357272106,9.8036332639,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167819178,526154.3546358057,0,16.6829155258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000655481,NaN,NaN,NaN,NaN,2.0438280157,12.3892659277,966.1430222651,338.8067951522,0.5,0.098693701
159.9184685478,354.9755713373,-5.6810596721,-0.0204626976,5.6810599089,0.0260817294,-220.8691441652,0.0308445509,220.8691463189,179.9919985991,2.018550963,0.0161720319,-43.5299996899,-172.6357397048,9.8036419971,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167371188,527215.0690668093,0,16.599704551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006674612,NaN,NaN,NaN,NaN,2.0201868505,12.4077119683,966.4758547949,338.8179734528,0.5,0.098737411
160.4184685478,352.1395918157,-5.6628584146,0.0364025152,5.663052026,0.610943744,-221.8021873607,0.0309026183,221.8021895134,179.9920172582,1.7136218263,0.6098582747,-43.5299996891,-172.6357512785,9.8036507306,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167988473,525664.0121859001,0,16.7281561119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006689504,NaN,NaN,NaN,NaN,1.66679435,12.4261587863,966.8087013509,338.8291522245,0.5,0.09878004
160.9184685478,349.3029553518,-5.6836874408,-0.0416580525,5.683697821,0.1377175697,-222.6754065086,0.0309573785,222.6754086605,179.9920344723,1.7792547721,0.1312658968,-43.5299996883,-172.63576211,9.8036594581,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167139938,527700.8628781111,0,16.5653100331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006488296,NaN,NaN,NaN,NaN,1.7901168693,12.4445926532,967.1413142226,338.8403231478,0.5,0.098822788
161.4184685478,346.4656560547,-5.6655097477,0.0363553862,5.6655551432,0.2900039344,-223.6009984086,0.0310087013,223.6010005587,179.9920542944,1.9231128338,0.2877161237,-43.5299996876,-172.6357735913,9.8036681875,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167805863,526136.4614693895,0,16.7033403733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006545991,NaN,NaN,NaN,NaN,1.9457925383,12.4630307902,967.4740041427,338.8514966589,0.5,0.098865817
161.9184685478,343.6297062164,-5.6782896057,-0.0255597159,5.6783145895,0.2179642118,-224.535497276,0.0310621536,224.5354994245,179.9920737241,1.8148826418,0.2164603856,-43.5299996868,-172.635785183,9.803676919,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167232647,527441.6940636423,0,16.5951489917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006614545,NaN,NaN,NaN,NaN,1.7980386557,12.4814732356,967.806771802,338.8626727808,0.5,0.098908997
162.4184685478,340.7933760084,-5.6670312263,0.0225167588,5.6670700669,0.2658927739,-225.4760558025,0.0311163502,225.4760579495,179.9920930162,1.9473514704,0.2649376583,-43.5299996861,-172.6357968498,9.8036856464,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.01676247,526517.2133645322,0,16.6788035001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006561531,NaN,NaN,NaN,NaN,1.9683327069,12.4999069096,968.1393811924,338.8738435872,0.5,0.098953609
162.9184685478,337.9589479275,-5.670681097,-0.0072997415,5.670788955,0.4412235052,-226.5048769258,0.0311709167,226.5048790706,179.992115128,2.1679330286,0.4411631164,-43.5299996853,-172.6358096115,9.803694375,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167395731,526982.7815446273,0,16.6390078682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006631063,NaN,NaN,NaN,NaN,2.2029080883,12.5183430559,968.4720351938,338.8850158919,0.5,0.099000234
163.4184685478,335.1238536405,-5.6696960512,0.0019700917,5.6697358894,0.275807862,-227.5543683355,0.0312299841,227.5543704785,179.9921366209,2.0300326171,0.2758008257,-43.5299996844,-172.6358226296,9.8037030977,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167393863,527004.8398514111,0,16.6443710014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006778494,NaN,NaN,NaN,NaN,2.0087787409,12.5367668385,968.8044661075,338.8961807041,0.5,0.099042542
163.9184685478,332.2888081288,-5.6704859957,-0.001579889,5.670496133,0.1411375751,-228.5517435507,0.0312906973,228.5517456927,179.9921557156,1.959468251,0.1411287322,-43.5299996836,-172.6358350013,9.8037118225,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167310586,527195.4369492912,0,16.6335445899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006686107,NaN,NaN,NaN,NaN,1.9487466695,12.5551949513,969.1369751561,338.9073481405,0.5,0.099098124
164.4184685478,329.4539436044,-5.6689721017,0.003027788,5.6689741359,0.0570159077,-229.5385946064,0.0313490121,229.5385967472,179.9921748842,1.9879359788,0.0569354567,-43.5299996827,-172.6358472424,9.8037205471,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167314069,527173.8009699447,0,16.639967489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006641936,NaN,NaN,NaN,NaN,1.9927370185,12.5736227472,969.4694784842,338.9185153848,0.5,0.099145361
164.9184685478,326.6198765857,-5.6672959731,0.0033522573,5.6673286892,0.2422684385,-230.5628432498,0.0314064576,230.5628453888,179.992195371,2.1090586011,0.2422452449,-43.5299996819,-172.6358599474,9.8037292712,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167312284,527140.5792583746,0,16.6453424065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006658468,NaN,NaN,NaN,NaN,2.1283150568,12.5920493666,969.8019605854,338.9296819161,0.5,0.099188761
165.4184685478,323.7861699768,-5.6675304623,-0.0004689785,5.6675533625,0.2106785872,-231.5910377906,0.0314656585,231.5910399282,179.9922153748,2.0037195692,0.2106780653,-43.5299996811,-172.6358727013,9.8037379929,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167244439,527281.2098841448,0,16.6375696061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006735684,NaN,NaN,NaN,NaN,1.9876087032,12.6104708022,970.1343491526,338.9408453061,0.5,0.099241338
165.9184685478,320.9529837373,-5.6652144957,0.0046319332,5.6652558751,0.2737657437,-232.6271133929,0.0315252845,232.627115529,179.9922353602,2.1405828468,0.2737265563,-43.5299996802,-172.635885553,9.8037467134,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167272849,527187.1009867517,0,16.6489476548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006667147,NaN,NaN,NaN,NaN,2.1622354178,12.6288898952,970.4666954498,338.9520072765,0.5,0.099284267
166.4184685478,318.119817279,-5.6674513376,-0.0044736837,5.6674515253,0.0148593551,-233.6991760538,0.0315853647,233.6991781882,179.9922562496,2.1476678035,0.0141699184,-43.5299996793,-172.6358988511,9.8037554324,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167133821,527511.0510822764,0,16.6269982383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000675485,NaN,NaN,NaN,NaN,2.1491213343,12.6473056057,970.7989807164,338.9631671971,0.5,0.099327877
166.9184685478,315.2888521866,-5.6564090321,0.022084611,5.6565722597,0.5644369436,-234.7025093628,0.0316472657,234.7025114964,179.9922742422,1.8656654401,0.5640047281,-43.5299996785,-172.6359112966,9.8037641513,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167468753,526617.8082092766,0,16.6994425882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006761722,NaN,NaN,NaN,NaN,1.8226936424,12.6657211877,971.1312636629,338.9743270397,0.5,0.099370625
167.4184685478,312.457162069,-5.670351438,-0.0278848117,5.6703683807,0.182845958,-235.6127536846,0.0317059833,235.6127558179,179.9922898103,1.775311855,0.1807071709,-43.5299996776,-172.6359225875,9.8037728635,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.016689119,528021.7417670528,0,16.5901494413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006570677,NaN,NaN,NaN,NaN,1.7614507383,12.6841224608,971.4632884262,338.9854782112,0.5,0.099417542
167.9184685478,309.6248614461,-5.6588510537,0.0230007684,5.6588682206,0.1779231088,-236.5224633789,0.0317596117,236.5224655112,179.9923064741,1.8635269284,0.1764301485,-43.5299996769,-172.6359338717,9.8037815779,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0167295807,527070.1467841949,0,16.676413275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006530758,NaN,NaN,NaN,NaN,1.8774653126,12.7025284466,971.7953982227,338.9966322386,0.5,0.099460651
168.4184685478,306.7938782661,-5.6650816663,-0.0124612251,5.6651166556,0.2512763191,-237.4855977344,0.0318124959,237.4855998651,179.9923249167,1.9890104994,0.2509671421,-43.5299996761,-172.6359458186,9.8037902941,NaN,NaN,NaN,NaN,1696.7940946338,261,NaN,NaN,NaN,NaN,NaN,0.0166979012,527771.5498504358,0,16.619017729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006571756,NaN,NaN,NaN,NaN,2.0089209012,12.7209384006,972.1275796213,339.0077886708,0.5,0.099503369
