timestamp,pdop,hdop,vdop,lati,longi,gps_speed,gps_mode,gps_fix_type,gps_fix_quality,gps_sats_tracked,gps_alt,gps_height,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_pa,tc_temp_C,cjc_temp_C,oc_sc_flags,batt_voltage_V,batt_current_mA,baro_calculated_altitude_m,accel_magnitude_less_gravity_g
6.372,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.044,0.994,-0.107,-1.2,-6.2,0.2,101441,27.0,28.2,0,4.15,41.5,-0.08603461079542087,0.0007102477740497104
6.422,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.069,0.996,-0.045,-2.3,-2.6,-0.8,101431,28.0,28.2,0,4.12,72.6,0.7743424030324028,-0.0005991795080413365
6.472,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.093,0.99,-0.093,0.1,3.4,1.2,101431,27.2,27.6,0,4.16,42.4,0.7743424030324028,-0.0013018474033307248
6.522,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.003,1.0,-0.119,0.4,12.3,0.7,101431,27.2,27.9,0,4.15,70.3,0.7743424030324028,0.00706007765177552
6.572,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.031,0.996,-0.092,0.5,0.6,0.9,101431,27.2,27.9,0,4.14,42.9,0.7743424030324028,0.0007202406267197148
6.622,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.054,0.986,-0.146,-0.7,-1.4,-0.1,101431,27.2,27.9,0,4.14,42.9,0.7743424030324028,-0.0017875977528630793
6.672,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.059,0.991,-0.124,-1.0,-3.5,0.2,101431,27.2,28.2,0,4.14,41.9,0.7743424030324028,0.0004688900710505539
6.722,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.062,0.995,-0.089,-1.9,0.0,0.4,101431,27.7,28.2,0,4.14,48.0,0.7743424030324028,0.0008945998455580639
6.772,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.055,1.003,-0.07,-0.8,0.9,0.8,101431,27.7,28.1,0,4.1,77.3,0.7743424030324028,0.006942898083103666
6.822,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.058,0.991,-0.113,-0.4,1.4,0.8,101431,27.7,28.2,0,4.14,50.8,0.7743424030324028,-0.0008933990809588677
6.872,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.022,0.991,-0.136,-0.6,6.7,0.2,101432,27.7,28.2,0,4.14,46.1,0.6883016109155947,0.0005303593594749856
6.922,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.046,0.993,-0.123,-0.5,-4.0,-0.1,101432,27.2,28.0,0,4.11,77.3,0.6883016109155947,0.0016456459247451427
6.978,0,0,0,-43.81921,172.655654,0.0,A,3,1,12,13.8,10.0,-0.063,0.995,-0.102,-1.3,-7.6,-0.7,101432,27.2,28.1,0,4.14,42.9,0.6883016109155947,0.002196587501673841
7.03,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.093,1.0,-0.071,-0.8,-4.9,0.3,101432,27.5,28.2,0,4.14,43.3,0.6883016109155947,0.006821731986353274
7.072,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.052,0.993,-0.085,-0.7,5.3,0.6,101432,27.5,28.2,0,4.11,68.4,0.6883016109155947,-0.0020130261371142932
7.122,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.018,0.993,-0.127,-0.4,0.4,1.2,101431,27.5,27.8,0,4.11,73.6,0.7743424030324028,0.0012502184768801161
7.172,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.055,1.001,-0.084,-0.7,-0.9,0.2,101431,27.0,27.8,0,4.17,42.9,0.7743424030324028,0.006022862563271891
7.222,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,0.015,1.0,-0.113,-0.9,-4.0,-0.1,101431,27.7,28.3,0,4.14,41.5,0.7743424030324028,0.006476030514388276
7.272,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.11,0.993,-0.058,-0.3,-4.2,0.1,101431,27.7,28.2,0,4.11,69.8,0.7743424030324028,0.0007562140701400377
7.322,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.07,0.99,-0.094,-0.4,-0.9,0.2,101431,27.5,28.2,0,4.17,42.4,0.7743424030324028,-0.0030867640561692555
7.372,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.063,0.989,-0.123,-0.1,7.8,0.6,101433,27.7,28.3,0,4.15,39.1,0.6022615056609358,-0.0013914680917251898
7.422,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.053,0.997,-0.127,-0.3,3.9,1.1,101433,27.7,28.0,0,4.14,42.9,0.6022615056609358,0.0064526814510457164
7.472,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.021,1.003,-0.103,-1.3,-5.7,0.9,101433,27.5,28.0,0,4.15,39.1,0.6022615056609358,0.008493430816482572
7.522,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.05,0.996,-0.073,-1.5,-1.5,0.1,101433,27.2,27.8,0,4.14,44.7,0.6022615056609358,-7.75030033577373e-05
7.572,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.072,0.993,-0.086,-0.7,4.6,0.6,101433,27.2,28.3,0,4.11,65.7,0.6022615056609358,-0.0006857351163249703
7.622,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.028,0.992,-0.097,0.2,4.0,0.9,101432,27.2,28.3,0,4.11,70.3,0.6883016109155947,-0.002875634637283575
7.672,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.022,0.999,-0.085,0.7,-0.2,0.6,101432,27.2,27.8,0,4.16,43.8,0.6883016109155947,0.0028509360817290386
7.722,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.058,0.991,-0.12,-0.4,2.0,-0.4,101432,27.2,28.1,0,4.14,50.8,0.6883016109155947,-7.75030033577373e-05
7.772,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.098,0.989,-0.139,-1.2,-7.7,0.2,101432,27.5,28.1,0,4.14,47.1,0.6883016109155947,0.003516816002601786
7.822,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.056,1.002,-0.081,-1.3,-3.5,0.4,101432,27.2,28.1,0,4.14,47.5,0.6883016109155947,0.006827194706221729
7.872,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.03,0.994,-0.074,-0.5,8.5,0.5,101434,27.2,28.1,0,4.14,48.9,0.5162220872582411,-0.0027979141618283965
7.922,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.055,0.993,-0.109,-0.5,0.2,0.5,101434,27.5,28.1,0,4.14,49.4,0.5162220872582411,0.00047738605127900513
7.985,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.033,0.996,-0.108,-0.8,-1.3,0.7,101434,27.5,28.1,0,4.15,38.2,0.5162220872582411,0.0023816638386797706
8.028,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.068,0.991,-0.119,-0.8,3.4,0.5,101434,27.5,27.9,0,4.14,42.4,0.5162220872582411,0.0004329062960695129
8.076,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.052,1.005,-0.109,-0.9,-2.5,0.1,101434,27.2,28.2,0,4.15,43.8,0.5162220872582411,0.01223021096981669
8.126,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.017,0.992,-0.059,-0.5,-3.9,0.3,101436,28.0,28.2,0,4.11,72.6,0.34414531095272677,-0.0061016148519005275
8.176,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.069,0.996,-0.086,-0.4,2.9,0.2,101436,28.0,28.0,0,4.16,41.9,0.34414531095272677,0.0020843277888342726
8.226,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.057,0.989,-0.12,-0.4,3.6,0.3,101436,27.5,28.1,0,4.14,46.6,0.34414531095272677,-0.0021172413554787495
8.276,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.025,0.991,-0.138,-1.1,-2.0,0.8,101436,27.2,28.1,0,4.16,43.8,0.34414531095272677,0.0008746175220950558
8.326,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.046,1.005,-0.102,-1.2,-6.6,0.4,101436,27.2,28.2,0,4.14,44.7,0.34414531095272677,0.01120967163096287
8.376,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.077,0.987,-0.082,-1.3,-2.4,0.2,101434,27.5,28.1,0,4.14,42.4,0.5162220872582411,-0.006610851679967333
8.426,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.053,1.0,-0.081,-0.3,0.0,0.3,101434,27.7,28.1,0,4.16,44.7,0.5162220872582411,0.004674076504415536
8.476,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.032,0.99,-0.075,0.0,1.2,0.1,101434,27.7,28.2,0,4.11,71.2,0.5162220872582411,-0.006647595261379591
8.526,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.067,0.998,-0.117,0.1,2.7,0.1,101434,27.7,28.1,0,4.15,44.3,0.5162220872582411,0.007066035570657103
8.576,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.038,0.995,-0.14,-0.5,-1.1,0.4,101434,27.2,28.1,0,4.15,41.5,0.5162220872582411,0.005519268835759261
8.626,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.059,0.99,-0.13,-1.7,-4.8,0.4,101437,27.2,28.0,0,4.11,69.8,0.25810795302444456,0.00024047108682823115
8.676,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.071,1.0,-0.084,-2.0,-3.4,0.5,101437,27.5,27.6,0,4.16,41.9,0.25810795302444456,0.006030317634612814
8.726,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.081,0.988,-0.049,-1.8,-4.3,0.3,101437,27.0,27.6,0,4.14,51.2,0.25810795302444456,-0.0074749373441495015
8.776,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,0.001,1.002,-0.07,0.5,7.6,1.0,101437,27.0,28.1,0,4.14,48.4,0.25810795302444456,0.0044426315126213645
8.826,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.06,0.992,-0.134,1.2,10.1,0.4,101437,27.5,28.1,0,4.11,78.7,0.25810795302444456,0.0028060630052053614
8.876,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.046,0.992,-0.139,-0.2,0.2,-0.5,101436,27.5,28.1,0,4.16,48.0,0.34414531095272677,0.00274672774335194
8.926,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.048,0.997,-0.116,-1.1,-9.6,0.0,101436,27.5,28.1,0,4.15,49.8,0.34414531095272677,0.004872628744558849
8.99,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.093,0.991,-0.085,-1.4,-0.7,0.9,101436,27.2,28.1,0,4.14,42.9,0.34414531095272677,-0.0010230232883241541
9.031,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.056,0.998,-0.089,-1.2,6.6,1.2,101436,27.5,28.1,0,4.11,75.0,0.34414531095272677,0.003524289691086535
9.079,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.021,0.996,-0.087,-0.2,2.9,1.2,101434,27.5,27.7,0,4.14,42.9,0.5162220872582411,1.2999915501188397e-05
9.129,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.011,0.992,-0.112,-0.4,3.4,0.2,101434,27.0,28.1,0,4.14,43.3,0.5162220872582411,-0.0016368396219740289
9.179,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.033,1.001,-0.116,-0.4,-3.5,-0.7,101434,27.5,28.1,0,4.13,70.8,0.5162220872582411,0.008239058953777745
9.229,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.069,0.99,-0.12,-0.5,-3.2,-0.4,101434,27.5,28.2,0,4.14,41.9,0.5162220872582411,-0.00036956829036061123
9.279,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.074,0.996,-0.1,-0.7,-2.6,0.2,101434,27.5,28.2,0,4.14,41.5,0.5162220872582411,0.003739009902474555
9.329,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.065,0.989,-0.097,-0.7,5.5,1.2,101438,27.7,28.2,0,4.12,73.6,0.17207128189720144,-0.0041310327156488524
9.379,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.035,0.997,-0.111,-0.7,0.1,1.5,101438,27.7,27.8,0,4.14,40.5,0.17207128189720144,0.0037703920718124007
9.429,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.027,0.996,-0.117,-1.0,1.2,0.2,101438,27.2,28.0,0,4.14,44.3,0.17207128189720144,0.0032118420353699495
9.479,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.032,0.991,-0.091,-0.9,-7.9,-0.1,101438,27.2,28.0,0,4.15,43.3,0.17207128189720144,-0.004316315288836359
9.529,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.056,1.001,-0.078,-0.8,0.9,-0.9,101438,27.5,28.1,0,4.1,74.0,0.17207128189720144,0.005594848833266219
9.579,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.104,0.988,-0.104,0.1,-1.0,0.8,101435,27.5,28.4,0,4.14,41.0,0.43018335569223315,-0.001112618960475542
9.629,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.056,0.996,-0.116,-0.8,6.5,0.8,101435,27.7,28.4,0,4.15,43.8,0.43018335569223315,0.004294777443355935
9.679,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.023,0.996,-0.142,-0.7,4.6,1.7,101435,27.5,28.1,0,4.11,72.2,0.43018335569223315,0.006334437451089192
9.729,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.059,1.0,-0.092,-1.3,-2.8,0.6,101435,27.5,27.8,0,4.14,50.3,0.43018335569223315,0.005954770355009575
9.779,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.048,1.0,-0.074,-2.0,-12.1,-0.3,101435,27.0,27.8,0,4.15,48.0,0.43018335569223315,0.003882463239596623
9.829,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.003,0.987,-0.091,-0.8,-0.7,0.2,101439,27.5,28.1,0,4.13,50.8,0.08603529756081242,-0.008809301899982525
9.879,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.08,0.997,-0.058,0.5,0.6,0.4,101439,27.5,27.8,0,4.15,47.5,0.08603529756081242,0.0018847239078956246
9.929,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.015,0.993,-0.118,0.9,-0.3,-0.6,101439,27.2,27.8,0,4.14,48.0,0.08603529756081242,9.899509998501088e-05
9.992,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.073,0.994,-0.111,0.2,-0.3,0.1,101439,27.5,28.2,0,4.16,44.3,0.08603529756081242,0.0028389701243165533
10.034,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.068,0.99,-0.121,-0.5,3.5,0.4,101439,27.5,28.1,0,4.12,74.5,0.08603529756081242,-0.00031755041913439364
10.082,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.047,0.978,-0.142,-1.0,1.5,0.9,101438,27.0,28.1,0,4.14,39.6,0.17207128189720144,-0.010627976946992912
10.132,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.052,0.981,-0.117,-2.3,-5.3,0.5,101438,27.2,28.1,0,4.14,43.8,0.17207128189720144,-0.010680031536813628
10.182,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.031,1.036,-0.098,-1.7,-0.7,0.9,101438,27.2,28.3,0,4.11,73.1,0.17207128189720144,0.04108645174164094
10.232,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.085,0.983,-0.085,-1.2,3.7,1.0,101438,27.2,28.3,0,4.14,43.8,0.17207128189720144,-0.009677325312603013
10.282,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.029,0.985,-0.069,0.5,5.7,0.9,101438,27.0,27.8,0,4.15,40.5,0.17207128189720144,-0.012160438127729156
10.332,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.062,0.991,-0.129,0.1,2.6,-0.4,101435,27.0,28.1,0,4.16,40.5,0.43018335569223315,0.001282178009775592
10.382,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.038,0.996,-0.133,0.3,-4.6,0.1,101435,27.5,28.1,0,4.12,60.1,0.43018335569223315,0.0055590484899432635
10.432,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.041,1.008,-0.111,-0.7,-2.2,-0.2,101435,27.0,27.7,0,4.14,41.9,0.43018335569223315,0.014921671854532859
10.482,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.09,0.977,-0.121,-1.2,-2.1,0.3,101435,27.0,28.3,0,4.14,41.9,0.43018335569223315,-0.011430326178270889
10.532,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.088,0.997,-0.1,-1.5,-2.0,1.2,101435,27.5,28.3,0,4.11,75.4,0.43018335569223315,0.0058593341019410605
10.582,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.065,0.989,-0.092,-1.5,0.4,1.5,101437,26.7,27.7,0,4.15,41.9,0.25810795302444456,-0.004605605802403545
10.632,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.019,1.005,-0.083,-0.9,2.7,0.7,101437,26.7,28.0,0,4.14,41.0,0.25810795302444456,0.00860051556599939
10.682,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.021,0.994,-0.101,0.3,0.6,0.4,101437,27.2,28.0,0,4.15,44.3,0.25810795302444456,-0.0006612186050217739
10.732,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.051,0.977,-0.123,-0.4,4.5,-0.5,101437,27.7,28.4,0,4.11,76.8,0.25810795302444456,-0.013968053255879576
10.782,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.046,0.999,-0.125,-0.5,-2.4,0.1,101437,27.7,28.0,0,4.14,44.7,0.25810795302444456,0.007840265121412893
10.832,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.096,0.991,-0.124,-0.6,-1.8,0.6,101433,27.0,28.0,0,4.14,49.8,0.6022615056609358,0.0033309523781273054
10.882,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.074,0.995,-0.121,-1.0,-2.1,1.3,101433,27.5,28.2,0,4.12,79.1,0.6022615056609358,0.0050582072696088165
10.933,0,0,0,-43.819206,172.655654,0.0,A,3,1,11,13.8,10.0,-0.029,0.995,-0.112,-1.3,2.1,0.7,101433,27.5,28.4,0,4.15,48.9,0.6022615056609358,0.0017035489604697585
10.996,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.029,0.984,-0.105,-1.1,-0.9,0.0,101433,27.7,27.9,0,4.14,41.0,0.6022615056609358,-0.009988888951240171
11.035,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.041,1.01,-0.074,-0.4,-3.8,-0.1,101433,27.2,27.9,0,4.14,45.7,0.6022615056609358,0.013536876487481475
11.084,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.071,0.986,-0.085,0.1,2.2,-0.1,101436,27.2,28.1,0,4.14,40.1,0.34414531095272677,-0.007799415440607582
11.134,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.067,0.998,-0.143,0.2,5.8,0.8,101436,27.2,28.1,0,4.15,43.3,0.34414531095272677,0.01041674570446438
11.184,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.064,0.993,-0.133,-0.5,-3.0,0.6,101436,27.0,28.0,0,4.14,41.5,0.34414531095272677,0.0039093584582226
11.234,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.021,0.994,-0.103,-1.4,-2.3,0.5,101436,27.0,28.2,0,4.12,75.0,0.34414531095272677,-0.0004571044722492257
11.284,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.062,1.0,-0.117,-1.3,-3.9,0.2,101436,27.5,28.2,0,4.11,68.4,0.34414531095272677,0.008728407451678688
11.334,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.047,0.989,-0.082,-1.2,-6.2,-0.2,101439,27.2,27.7,0,4.15,43.8,0.08603529756081242,-0.006494086580255964
11.384,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.054,1.007,-0.081,-0.1,-0.5,0.4,101439,27.2,27.9,0,4.11,70.8,0.08603529756081242,0.011694617955438025
11.434,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.089,0.984,-0.109,-0.1,4.7,0.4,101439,27.0,27.9,0,4.14,41.0,0.08603529756081242,-0.005988933663211182
11.484,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.046,0.997,-0.12,-0.5,3.4,0.5,101439,27.5,28.3,0,4.16,41.0,0.08603529756081242,0.005248725440624602
11.534,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.055,0.996,-0.104,-1.2,-2.4,0.9,101438,27.5,28.2,0,4.14,43.3,0.17207128189720144,0.0029242244556664243
11.584,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.058,0.991,-0.083,-1.0,-1.6,1.0,101438,27.5,28.2,0,4.11,69.8,0.17207128189720144,-0.0038403742371406757
11.634,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.028,1.003,-0.099,-0.8,3.9,0.2,101438,27.5,27.9,0,4.14,41.5,0.17207128189720144,0.008262862551229544
11.684,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.035,0.99,-0.129,0.1,1.5,0.5,101438,27.5,28.4,0,4.14,49.4,0.17207128189720144,-0.0010175176711054723
11.734,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.086,1.001,-0.1,-0.9,-2.3,-0.2,101438,27.7,28.4,0,4.11,81.0,0.17207128189720144,0.009651920218052057
11.784,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.068,0.99,-0.104,-0.9,-1.7,0.9,101434,26.7,27.6,0,4.11,73.6,0.5162220872582411,-0.0022324920102879675
11.834,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.031,0.993,-0.099,-1.2,-0.2,1.4,101434,26.7,27.7,0,4.14,48.9,0.5162220872582411,-0.0015957732461265861
11.884,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.037,0.997,-0.111,-1.0,3.6,1.0,101434,26.7,27.7,0,4.14,46.6,0.5162220872582411,0.003842119060562199
11.935,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.067,0.988,-0.088,-0.7,-0.1,0.1,101434,27.7,28.0,0,4.14,43.3,0.5162220872582411,-0.005828485622324853
11.998,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.068,0.987,-0.112,0.1,-4.0,-0.2,101434,27.2,28.2,0,4.16,42.4,0.5162220872582411,-0.0043409218010413975
12.037,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.051,0.995,-0.09,-0.1,0.5,0.1,101436,27.2,28.2,0,4.14,41.9,0.34414531095272677,0.0003629341394051355
12.086,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.09,0.99,-0.128,-0.5,4.1,1.0,101436,27.5,28.2,0,4.11,73.1,0.34414531095272677,0.002289379371047673
12.136,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.058,0.989,-0.153,-1.8,1.0,1.1,101436,27.5,28.0,0,4.15,42.4,0.34414531095272677,0.002444013399252043
12.186,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.015,0.995,-0.101,-1.6,-7.0,1.0,101436,27.2,28.1,0,4.14,41.9,0.34414531095272677,0.00022547458060673264
12.236,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.007,1.007,-0.073,-1.6,-3.0,-0.5,101436,27.7,28.1,0,4.14,42.9,0.34414531095272677,0.009666776713980862
12.286,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.074,0.996,-0.066,0.1,-3.4,0.0,101435,27.7,28.2,0,4.14,41.9,0.43018335569223315,0.0009235735059895944
12.336,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.061,0.992,-0.133,0.3,5.2,-0.3,101435,27.7,27.9,0,4.11,71.2,0.43018335569223315,0.0027332646322251186
12.386,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.057,0.995,-0.121,0.4,2.5,0.7,101435,27.0,27.9,0,4.15,41.9,0.43018335569223315,0.003949699935210882
12.436,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.08,0.991,-0.111,-1.3,-5.9,0.9,101435,27.0,28.2,0,4.11,74.5,0.43018335569223315,0.0004009196317245056
12.486,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.055,0.997,-0.092,-1.7,-1.4,0.7,101435,28.0,28.1,0,4.15,41.0,0.43018335569223315,0.0027452318510419182
12.536,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.052,0.991,-0.132,-1.6,5.8,0.4,101433,27.2,28.1,0,4.14,44.7,0.6022615056609358,0.0011038907126472708
12.586,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.055,0.996,-0.101,-0.7,-3.2,0.4,101433,27.2,28.4,0,4.12,71.7,0.6022615056609358,0.0026175741527774132
12.636,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.066,1.003,-0.038,-0.5,-9.8,-0.3,101433,27.7,28.0,0,4.14,43.3,0.6022615056609358,0.005887170611097892
12.686,0,0,0,-43.81921,172.655654,0.0,A,3,1,11,13.8,10.0,-0.02,0.99,-0.077,0.9,5.7,0.4,101433,27.7,28.0,0,4.14,47.5,0.6022615056609358,-0.006808679055238631
